2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\EdgeEDrop\EdgeEDropSQLite.db,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\EdgeEDrop\EdgeEDropSQLite.db-journal,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Rules\000003.log,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Rules\CURRENT,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Rules\LOCK,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Rules\LOG,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Rules\MANIFEST-000001,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Scripts\000003.log,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Scripts\CURRENT,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Scripts\LOCK,low
2025-06-14 20:14:13,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Extension Scripts\LOG,low
